species,run,n_nodes,n_edges,is_binary,mc_bio,lorenz_bio,narma10_bio,mackey_glass_bio,mc_random,lorenz_random,narma10_random,mackey_glass_random,mc_pso_b,mc_pso_a,lorenz_pso_a,narma10_pso_a,mackey_glass_pso_a,mc_de_a,lorenz_de_a,narma10_de_a,mackey_glass_de_a,mc_gwo_a,lorenz_gwo_a,narma10_gwo_a,mackey_glass_gwo_a,mc_woa_a,lorenz_woa_a,narma10_woa_a,mackey_glass_woa_a
macaque_w,2,29,590,False,4.844039400004254,0.27588041488239334,0.6446331375293914,0.13443427229489727,2.288588323520165,0.32747489453297135,0.6535648623538045,0.252111379755808,2.459968648591555,4.210761646682399,0.23608668912613007,0.6426995502353802,0.1442072967967022,7.871818512792356,0.16021565550801292,0.6039054906404834,0.06157792049293644,12.777177238707827,0.10607088676621532,0.39521757281836284,0.046806109756270683,18.41447763020462,0.08071446794583688,0.39724245906736355,0.039395266052371904
macaque_w,3,29,590,False,5.0243773796486115,0.26596115779040674,0.6086853269433248,0.11828377065085591,2.4279845173609385,0.3764025887306499,0.6159036101619693,0.2571435581762963,2.629083148250424,4.1838947919698715,0.21848286159775318,0.6019718616851067,0.13579391477580283,8.212435765414813,0.1512268972047541,0.5718949677374807,0.04681948692071248,12.730358369019447,0.10660213404337048,0.5774214629806005,0.033325249961572594,14.609014438918853,0.10110748795447108,0.3564399780813056,0.043891936609990335
macaque_w,4,29,590,False,4.580804419967743,0.2547484939887713,0.6517140365289514,0.12271826543499977,1.9239558625829183,0.3669530924624775,0.664711054110695,0.23193840544623948,2.1403280279434145,3.8101201716205906,0.22815497078726638,0.6544610108749428,0.13261051609483962,7.425727723767371,0.1421247886175045,0.6362651151159594,0.04664794994819597,7.6705306245411995,0.10634438688640299,0.40995779155998585,0.037931004386812676,14.301360932955511,0.07869403610726709,0.3830704491321729,0.03217285399653374
macaque_w,5,29,590,False,4.604461832009685,0.3143204445201796,0.6638208045606918,0.12373370093228264,1.7835693956479373,0.4909993508092768,0.6806622353606875,0.3012417638436992,2.077976515448821,4.056476823991954,0.273157667251465,0.6660148544877009,0.14590335218938882,7.657483467243062,0.16089933496203626,0.6418492759241347,0.06157505370478159,12.294627237100123,0.14403661638353005,0.46774916899123853,0.05738766618382099,17.35781643320906,0.1105129299046861,0.4068926159763891,0.03583202967290297
macaque_w,6,29,590,False,4.786974653214279,0.275303880037343,0.6846991648345128,0.11525244657162718,1.8472863718327563,0.33594044588575916,0.7013109294187327,0.2627487987377654,2.0975633095295927,3.726025910372674,0.2561066446340494,0.6846483032575186,0.13219381645394734,7.33180836299445,0.1478348047638787,0.6490538720280264,0.043260211959470496,12.814967691299522,0.11878729248773816,0.4821293828576545,0.03543757109167243,15.56597302093456,0.08955336575806865,0.4209752879875578,0.02587143692753341
macaque_w,7,29,590,False,4.721155170527708,0.25621047476299597,0.6802530722373953,0.14281164976316793,2.015530626401926,0.350913982258999,0.6914239153745342,0.30128771129126497,2.2332080010674162,3.7102557966056713,0.23444528136590678,0.6795711807166686,0.12862853092343654,8.482449803497975,0.1169112668850289,0.6419881044271499,0.06630057920331198,12.869473744471128,0.09312015620853321,0.43510023246878315,0.05480246489189518,15.640794178979586,0.06954896733311046,0.42974460399479647,0.04884297063158127
macaque_w,8,29,590,False,4.403336484142112,0.2545675881604762,0.6956735706496633,0.11311708684445784,1.7128541312933385,0.3191215402094919,0.7095571179233233,0.24659889753475106,1.9182677106093755,3.5271628349573785,0.22999942377703805,0.6955735112654162,0.11646925484186155,7.376505046589177,0.1224165677342109,0.6578582537281268,0.04443257839762281,12.670915099372237,0.10349955304593338,0.5004177209004788,0.03639402643646838,17.608651319440728,0.07050807342609738,0.4362559205991488,0.02804676690776332
macaque_w,9,29,590,False,5.2560009650822135,0.2732182684943868,0.6213928984754906,0.11745265293767067,2.7738458442252987,0.32488381475786354,0.6299273362526661,0.22181519135697372,2.8745254287205495,4.334899056094568,0.24265661376266184,0.6215064050390954,0.11956137759093406,7.729283848914511,0.13498694151661,0.6004566165256765,0.047125398833433765,12.710686349592478,0.11434267465966753,0.390873543381766,0.03328920486585281,13.242860728894701,0.09258764702958434,0.36369088427411256,0.025771348019938127
human,0,83,2134,False,1.6876042013632708,0.36739229761159475,0.7363298440174104,0.26249765687613047,1.6652455925123837,0.4042788779928494,0.7426595359945928,0.2818202490920089,1.801753266744839,1.79271905687473,0.32963552182342326,0.7341347733661507,0.24920677200726538,5.135454509803864,0.2360611483041286,0.7089316517787703,0.06979572559566784,8.12742811599347,0.16618538533109145,0.6890130012454287,0.039145941650246895,19.664548603749225,0.10714148745729399,0.4252078437904219,0.026052924426231742
human,1,83,2134,False,1.9095035661062199,0.36432309561747855,0.6967973693503886,0.2013443305954267,1.8992283087857644,0.37649514304749765,0.7007120051034791,0.2364752356586551,1.9768151205427165,2.0083020310312465,0.3048408835605566,0.6930052067081576,0.18765994805781844,5.015448673098686,0.19135743648432574,0.6519815453301023,0.046550812334415284,6.460584507724395,0.12952713352700473,0.6058040317058163,0.04541677373399061,16.46133162394725,0.08052717045770488,0.3965643977083823,0.02196931492011209
human,2,83,2134,False,2.21714121229035,0.35187225148521617,0.6633153630913527,0.23951184415566346,2.2102392374696826,0.3594995677168721,0.6783301843128212,0.25789418062889197,2.2942246033676352,2.2986785520566104,0.30591538404970997,0.6710756821369819,0.22599383678932286,4.562114996380962,0.15643548402238314,0.6303520919012005,0.07519895791936913,7.885680311459438,0.10277981829352124,0.5848928198251941,0.03991483110483929,15.747786187754524,0.07237906760581397,0.39219755467273665,0.024557566760691343
human,3,83,2134,False,2.4099012785929195,0.34302465147551076,0.6279777098793924,0.24422705881053647,2.3806557816004714,0.34957523576911814,0.650597375495776,0.2789402276975195,2.4726934062929433,2.5057606115368354,0.28490850214263713,0.6260436882179905,0.2334773583276065,5.733693801092056,0.14714876159920212,0.5910579477081702,0.05957413484020542,8.379366378211396,0.1128486856823759,0.5914333651001928,0.031105076090944317,13.64162694635164,0.08881918292261654,0.3673463733493453,0.027215747342761023
human,4,83,2134,False,1.8846297835815624,0.34242587033902155,0.6668352018085022,0.22259516565345094,1.8619533769820789,0.3515029670462933,0.6842193760038768,0.24363712982330124,1.974850325438207,1.9697498468464498,0.28695802027678374,0.6660199241964991,0.20981260388269932,4.395399124473189,0.1657370720150486,0.6477435427422186,0.057853059280002776,9.508057232802216,0.09782070020259995,0.6070937424066536,0.038165784445094796,14.847866121428892,0.06525675807431049,0.38391845647725586,0.023898201905343634
